start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,type_area,fuel_prices,market_name_fuel,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,market_name_wash,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,market_name_exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_id,_uuid,_submission_time,_index
1/11/2018 10:39,1/11/2018 12:16,1/11/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,25/10/2018,Gamal,SCI,NA,YE29,Amran,YE2915,Amran,Urban,yes,Amran City Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,585,NA,NA,YE18,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Amran City Market,740,NA,NA,39811199,c0abbe96-1bce-4ba1-80cc-b31fc8ca64d7,1/11/2018 12:11,322
30/10/2018 7:04,30/10/2018 7:28,30/10/2018,ee.humanitarianresponse.info:abJEBZoKfQTMnV1g,28/10/2018,????,SCI,NA,YE15,Taizz,YE1521,Al Ma'afer,Urban,yes,Annashma,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,550,NA,NA,YE24,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Annashmah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,200,NA,NA,yes,no,500,700,140,NA,yes,yes,NA,550,NA,NA,YE15,Wholesaler,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Annashmah,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,2500,7,NA,10,yes,6000,8000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Annashmah,730,NA,"There is a difference in prices from one trader to another for the same commodity because there is no control over prices by the government
",39473106,ddf65a71-63c0-4682-81e6-37b6dacb95a0,30/10/2018 7:28,162
31/10/2018 9:15,31/10/2018 11:55,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,24/10/2018,Abdulaziz Mohammed Alwashaly,SCI,NA,YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,yes,Az Zaydiyah Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,yes,yes,NA,620,NA,NA,YE18,2,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Az Zaydiyah Market,745,NA,NA,39663852,56dd43d7-b3eb-41ca-aa12-39a2784dfeb0,31/10/2018 11:50,177
31/10/2018 12:03,31/10/2018 12:05,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,24/10/2018,Abulaziz Alwashaly,SCI,NA,YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,yes,Az Zaydiyah Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,yes,yes,NA,620,NA,NA,YE18,5,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Az Zaydiyah Market,745,NA,NA,39665840,23011fc5-d3f3-4f90-a838-3bd2c49a7bd8,31/10/2018 12:00,180
31/10/2018 12:11,31/10/2018 12:13,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,24/10/2018,Abdulaziz Alwashaly,SCI,NA,YE18,Al Hudaydah,YE1807,Az Zaydiyah,Rural,yes,Az Zaydiyah Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,580,NA,NA,yes,yes,NA,590,NA,NA,YE18,4,Price_inflation Shortage_of_demand Insecurity_and_instability Other_see_next_question,1,0,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Az Zaydiyah Market,745,NA,NA,39667998,7f48d6c2-9c7c-43e5-9030-e9cfa6da5a78,31/10/2018 12:07,183
31/10/2018 13:59,31/10/2018 14:01,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,22/10/2018,MOHAMMED,SCI,NA,YE24,Aden,YE2404,Al Buraiqeh,Urban,yes,BA NAFE'E MARKET,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,390,NA,NA,yes,yes,NA,400,NA,NA,YE24,14,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,BA NAFE'E MARKET,740,NA,NA,39688959,ccf11252-c764-482c-b7cf-49b1e6724c7d,31/10/2018 13:55,246
31/10/2018 12:17,31/10/2018 12:21,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,24/10/2018,Thabet Abdullah Ahmed Hatem,SCI,NA,YE18,Al Hudaydah,YE1810,Bajil,Urban,yes,Bajil Central Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Bajil Central Market,745,NA,NA,39670792,78c33227-6fef-4ae2-9417-dd4c70598e6c,31/10/2018 12:16,204
31/10/2018 12:30,31/10/2018 12:33,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,24/10/2018,Thabet Abdullah Ahmed Hatem,SCI,NA,YE18,Al Hudaydah,YE1810,Bajil,Urban,yes,Bajil Central Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,1,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Bajil Central Market,745,NA,NA,39673973,c76bc277-626d-4d23-932a-036303fe625d,31/10/2018 12:28,207
31/10/2018 12:40,31/10/2018 12:43,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,24/10/2018,Thabet Abdullah Ahmed Hatem,SCI,NA,YE18,Al Hudaydah,YE1810,Bajil,Urban,yes,Bajil Central Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,2,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Bajil Central Market,745,NA,NA,39676942,f0cface5-dbbb-4225-a398-2e5f014f70b1,31/10/2018 12:42,211
31/10/2018 12:51,31/10/2018 12:54,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,24/10/2018,Thabet Abdullah Ahmed Hatem,SCI,NA,YE18,Al Hudaydah,YE1810,Bajil,Urban,yes,Bajil Central Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE18,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Bajil Central Market,745,NA,NA,39678310,732e7cc8-7695-47cd-865d-2ecdeec04d44,31/10/2018 12:48,214
31/10/2018 13:49,31/10/2018 13:52,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,22/10/2018,MOHAMMED,SCI,NA,YE24,Aden,YE2404,Al Buraiqeh,Urban,yes,OLD MARKET,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,390,NA,NA,yes,yes,NA,400,NA,NA,YE24,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,OLD MARKET,740,NA,NA,39687958,e57f1b7f-bb35-4827-885b-d457cdd02c22,31/10/2018 13:49,237
31/10/2018 13:08,31/10/2018 13:10,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Mohammed,SCI,NA,YE25,Lahj,YE2515,Tuban,Rural,yes,Saber Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,yes,yes,NA,525,NA,NA,YE24,2,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Saber Market,740,NA,NA,39681130,f5941e77-6642-4fcf-9c92-57dca27336c4,31/10/2018 13:05,218
31/10/2018 13:20,31/10/2018 13:22,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Mohammed,SCI,NA,YE25,Lahj,YE2515,Tuban,Rural,yes,Saber Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,yes,yes,NA,525,NA,NA,YE24,5,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Saber Market,740,NA,NA,39683236,1148c0e8-68ba-4306-a54f-bb3bd246796c,31/10/2018 13:17,222
31/10/2018 18:52,31/10/2018 18:57,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,25/10/2018,Saleh,SCI,NA,YE22,Sa'ada,YE2211,Sahar,Urban,yes,Saha'ar Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,550,NA,NA,yes,yes,NA,625,NA,NA,YE18,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Saha'ar Market,750,NA,NA,39727666,8793caa1-203d-4bda-bed6-6ba889f70a7c,31/10/2018 18:52,282
2/11/2018 16:47,2/11/2018 16:52,2/11/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,25/10/2018,Saleh,SCI,NA,YE22,Sa'ada,YE2211,Sahar,Rural,yes,Saha'ar Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,550,NA,NA,yes,yes,NA,625,NA,NA,YE18,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Saha'ar Market,750,NA,NA,39952039,eca97ae5-db53-42b3-b4ca-041128a06d27,2/11/2018 16:52,331
1/11/2018 10:27,1/11/2018 10:36,1/11/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,20/10/2018,Abdullah,SCI,NA,YE17,Hajjah,YE1726,Najrah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alaman Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,70,100,NA,NA,yes,no,110,100,90.90909091,NA,yes,yes,NA,500,NA,NA,YE18,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alaman Market,705,NA,NA,39811194,490bdcce-9a60-454c-844b-6e8f30c48b3c,1/11/2018 12:11,320
1/11/2018 13:12,1/11/2018 13:16,1/11/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,20/10/2018,Abdullah,SCI,NA,YE17,Hajjah,YE1726,Najrah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alaman Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,70,150,NA,NA,yes,no,110,100,90.90909091,NA,yes,yes,NA,500,NA,NA,YE18,Wholesaler,1,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alaman Market,705,NA,NA,39822393,0303f978-05d2-4a8b-abaf-a50d06f24f4d,1/11/2018 13:13,326
31/10/2018 18:45,31/10/2018 18:47,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Khaldoon,SCI,NA,YE24,Aden,YE2408,Khur Maksar,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alareesh Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,160,NA,NA,yes,no,20,350,175,NA,yes,yes,70,150,NA,NA,yes,no,110,170,154.5454545,NA,yes,yes,NA,650,NA,NA,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alareesh Market,740,NA,NA,39727038,c1bdd2a9-b048-476f-981f-99ae280e2111,31/10/2018 18:42,273
31/10/2018 18:49,31/10/2018 18:52,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Khaldoon,SCI,NA,YE24,Aden,YE2408,Khur Maksar,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alareesh Market,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,no,20,350,175,NA,yes,yes,70,150,NA,NA,yes,no,110,180,163.6363636,NA,yes,yes,NA,650,NA,NA,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Alareesh Market,740,NA,NA,39727334,3a88deef-65dc-4c53-8adc-ee87e1b37155,31/10/2018 18:47,276
31/10/2018 13:30,31/10/2018 13:33,31/10/2018,ee.humanitarianresponse.info:LHqI3OVSTDU7bmd1,23/10/2018,Mohammed,SCI,NA,YE25,Lahj,YE2515,Tuban,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,ALFAYOOSH MARKET,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,NA,yes,no,20,350,175,NA,yes,yes,70,170,NA,NA,yes,no,110,150,136.3636364,NA,yes,yes,NA,600,NA,NA,YE24,Wholesaler,3,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,ALFAYOOSH MARKET,740,NA,NA,39684928,d1ed717d-efa8-45bd-9605-2c6b373c5066,31/10/2018 13:28,227
