start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-06-27T22:23:56.995+03:00,2019-06-27T22:45:58.799+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq Az'zindani,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,yes,,130,130,,,yes,no,8,450,563,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,8,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907063,5518157a-3561-400e-8c30-85ed045733f2,2019-06-28T10:40:00,,89
2019-06-27T22:46:14.330+03:00,2019-06-27T22:51:30.398+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq Az'zindani,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations,1,1,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,yes,,130,130,,,yes,no,9,500,556,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,5000,3,,15,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907067,ec4ed43e-7282-41f4-a063-1f77ef7a8218,2019-06-28T10:40:01,,90
2019-06-27T22:51:46.629+03:00,2019-06-27T22:57:13.089+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq Az'zindani,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE23,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,125,250,160,,,yes,no,90,100,111,,,yes,yes,,600,600,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,2,,10,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,562,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907070,96811d4c-4f16-48f6-ab7a-06d31f6d259a,2019-06-28T10:40:02,,91
2019-06-27T22:57:29.857+03:00,2019-06-27T23:02:38.004+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq Az'zindani,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE26,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,170,170,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,3,,10,yes,2000,4000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907075,5c817864-3f81-4fea-974c-7807b57ecb99,2019-06-28T10:40:03,,92
2019-06-27T23:02:56.720+03:00,2019-06-27T23:08:24.174+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Soup mafraq maweyah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,135,300,178,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2300,2,,8,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,557,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907076,338737b4-4856-4931-aa25-95864f4cbe5c,2019-06-28T10:40:04,,93
2019-06-27T23:08:46.743+03:00,2019-06-27T23:31:42.358+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq mafraq athikrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE23,4,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,no,125,250,160,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2300,2,,9,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907079,bbb32969-5148-4dde-9c0d-8246e99b267b,2019-06-28T10:40:06,,94
2019-06-27T15:48:09.175+03:00,2019-06-27T23:59:43.737+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq mafraq athikrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations,1,1,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,yes,,600,600,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,6,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,558,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907082,a675de8d-8e79-4546-a66e-8e5d1af34c00,2019-06-28T10:40:07,,95
2019-06-27T23:59:45.101+03:00,2019-06-28T00:03:43.637+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq Ar'ramdah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE15,2,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,125,250,160,,,yes,no,90,120,133,,,yes,yes,,600,600,,,YE15,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,3,,8,yes,2000,4000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,557,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907083,79c19eaa-baf2-4be3-93a6-34eec40f6e44,2019-06-28T10:40:09,,96
2019-06-28T00:07:51.997+03:00,2019-06-28T00:12:05.436+03:00,2019-06-28,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq Ar'ramdah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,8,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,no,9,500,556,,,YE15,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,3,,10,yes,3000,6000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,557,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907193,4e2d1342-2dbe-49eb-8c17-747940dc3d3f,2019-06-28T10:41:00,,97
2019-06-28T00:12:09.151+03:00,2019-06-28T00:16:16.207+03:00,2019-06-28,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq Ar'ramdah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2333,3,,3,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,558,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907195,3b500739-5232-4675-8968-4ba8e083acd7,2019-06-28T10:41:01,,98
2019-06-28T17:39:41.465+03:00,2019-06-28T18:33:32.086+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Ad'daleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,yes,no,5,100,200,,,no,,,,,,,no,,,,,,,yes,yes,,600,600,,,YE11,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958459,b0a413d8-4ae8-447a-888a-b33a01823a73,2019-06-28T17:19:43,,99
2019-06-28T18:33:32.474+03:00,2019-06-28T18:36:25.874+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Al Mafraq,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958461,3a42e4a0-a525-4804-b793-55db31c4abf1,2019-06-28T17:19:44,,100
2019-06-28T18:41:20.688+03:00,2019-06-28T18:43:27.724+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Al Mafraq,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958463,c86e1557-468f-431e-831d-8d7f6440bbf3,2019-06-28T17:19:46,,101
2019-06-28T18:43:28.305+03:00,2019-06-28T18:48:32.953+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Ad'daleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,200,200,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE11,Wholesaler,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958466,18dd9959-9b4e-45f5-b04b-584ead5834fc,2019-06-28T17:19:47,,102
2019-06-28T18:48:33.657+03:00,2019-06-28T18:51:51.480+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Al Mafraq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,360,360,,,yes,yes,,400,400,,,YE11,7,Government_regulations,0,0,0,0,0,1,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958469,ed567a12-4254-4106-977a-af441b0638f0,2019-06-28T17:19:48,,103
2019-06-28T18:51:52.283+03:00,2019-06-28T18:53:34.767+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Ad'daleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958471,aff87a9e-9cf8-4e3a-975e-9d5fd775ee2c,2019-06-28T17:19:48,,104
2019-06-28T18:53:35.615+03:00,2019-06-28T18:55:10.740+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Ad'daleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958474,95634bda-1766-4e4d-9aec-8442c8efeb53,2019-06-28T17:19:50,,105
2019-06-28T18:55:11.701+03:00,2019-06-28T18:59:10.283+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Ad'daleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1333,2,,8,yes,10000,13000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,59958475,268655aa-c03a-4689-ac13-da5c9e1c3aaa,2019-06-28T17:19:51,,106
2019-06-28T18:59:11.501+03:00,2019-06-28T19:01:56.735+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,أكرم,TYF,,YE11,YE1107,Ad'daleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,no,1125,3,,6,yes,13000,15000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,59958477,df0c1080-9add-4681-8c93-5dac56155671,2019-06-28T17:19:52,,107
2019-06-28T18:36:26.281+03:00,2019-06-28T18:41:20.143+03:00,2019-06-28,ee.humanitarianresponse.info:1TH8QQ5BWhRUHIwu,2019-06-26,المفرق,TYF,,YE11,YE1107,Al Mafraq,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,yes,,120,120,,,yes,yes,,600,600,,,YE11,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59958490,1cc7ac66-d5ad-4f80-9162-88959d89612a,2019-06-28T17:20:02,,108
2019-06-27T22:01:54.492+03:00,2019-06-27T22:09:41.171+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-24,محمد,TYF,,YE18,YE1824,Zubayd the central,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,440,440,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,There was no diesel in the time of the survey ,v2ZtbFxdMLUeS6K3smMjSx,60518092,d65bcb5b-3c64-478b-a2a2-1ed990e0808f,2019-07-03T19:28:42,,152
2019-06-27T22:09:41.419+03:00,2019-06-27T22:14:14.043+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-24,محمد,TYF,,YE18,YE1824,The central,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,440,440,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,There was no diesel in the time of the survey ,v2ZtbFxdMLUeS6K3smMjSx,60518095,b34ba7f5-61b1-4e83-a082-e993b35c884d,2019-07-03T19:28:43,,153
2019-06-27T22:14:14.355+03:00,2019-06-27T22:17:39.019+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-24,محمد,TYF,,YE18,YE1824,Zubayd the old market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,440,440,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,There was no diesel in the time of the survey ,v2ZtbFxdMLUeS6K3smMjSx,60518101,d2682c74-7cf8-41b5-9c75-1f749b12590a,2019-07-03T19:28:45,,154
