start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,other_water_comments,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,water_quantity_1cub_mtr,water_quantity_other_cub_mtr,price_cubic_meter,cost_cubic_meter,location_source,price_cubic_meter_normalized,price_cubic_meter_display,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-10-01T15:15:51.680+03:00,2019-10-01T15:22:50.396+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1308,Al-Da'ry,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,120,120,,,none,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,500,500,,,YE23,Do_not_know,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69766618,756a714d-b45f-4ffb-bb94-8d20d46b211a,2019-10-01T12:22:58,,169
2019-09-29T15:50:51.346+03:00,2019-09-29T16:06:32.824+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69536055,780be0f3-030c-4062-ad7b-b203a252a1e0,2019-09-29T13:06:36,,91
2019-10-06T21:55:46.577+03:00,2019-10-06T22:01:43.963+03:00,10/6/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,10/2/2019,??????? ????,NFDHR,,YE23,YE2305,Sanhan Market 2,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,none,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,580,580,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,1600,1600,4,,,7,yes,6500,9500,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,590,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70266325,79fccd3b-05f9-4a4f-ac30-90e80a2bfe4d,2019-10-06T19:40:32,,200
2019-09-30T17:26:01.898+03:00,2019-09-30T17:52:43.968+03:00,9/30/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/22/2019,Yassin,SCI,,YE25,YE2508,Al-Milah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE24,5,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69661251,7b3d9b00-3e20-46dd-8a45-e40817b6f3e4,2019-09-30T14:52:51,,151
2019-09-28T21:34:12.822+03:00,2019-09-28T21:41:06.655+03:00,9/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/26/2019,???,TYF,,YE15,YE1512,Dimnat Khadier Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,,yes,no,125,250,160,,,yes,yes,,150,150,,,yes,no,9,600,667,,,YE15,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,2800,2800,2,,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,603,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,Petrol and diesel are not available in the station. Heavy congestion in the market. It costs 20000 YER for 20 Liters,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69514316,7d0dbc08-339a-4488-9e78-d263f2d4b4c4,2019-09-29T09:41:26,,66
2019-09-29T20:14:13.841+03:00,2019-09-29T20:18:19.699+03:00,9/29/2019,ee.humanitarianresponse.info:zDFEQuTx6XmRCjpn,9/29/2019,Akram,TYF,,YE11,YE1107,Addaleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,5,100,200,,,Vendor did not answer,yes,yes,,100,100,,,yes,yes,,100,100,,,no,,,,,,,YE11,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69559245,7d165627-d63b-49ae-9f48-8b06621bd47c,2019-09-29T17:19:03,,99
2019-09-29T15:51:31.159+03:00,2019-09-29T16:23:21.246+03:00,9/29/2019,ee.humanitarianresponse.info:QsLwjDRQg99WvXie,9/26/2019,Zenab khamisi,OXFAM,,YE17,YE1712,Al Reme,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,500,500,,,YE17,13,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,200,200,,,NO,yes,yes,,150,150,,,yes,yes,,170,170,,,yes,yes,20,1700,850,,,YE17,Vendor,12,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,yes,yes,,6000,6000,6,,,6,yes,6000,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,590,,yes,,0,0,0,0,0,0,,,,,,,,,yes,yes,yes,yes,yes,yes,NO,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69586577,7f2e9374-51ee-415e-b04a-6969e3d842e8,2019-09-30T06:08:03,,124
2019-10-06T22:13:15.517+03:00,2019-10-06T22:21:35.704+03:00,10/6/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,10/5/2019,??????? ????,NFDHR,,YE23,YE2307,Bani Matar Market 2,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,130,130,,,There are issues with wtaer bottles or jerry cans (dirty),yes,yes,,120,120,,,yes,yes,,180,180,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,1500,1500,5,,,7,yes,7500,9000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,600,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70266329,7fd45767-4ac5-4f27-911a-52e76ac0da8a,2019-10-06T19:40:35,,203
2019-10-01T15:29:52.808+03:00,2019-10-01T15:33:10.336+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1308,Al-Da'ry,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,120,120,,,none,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,480,480,,,YE23,Do_not_know,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69768089,806c3141-de80-44ec-b381-47ed81e81907,2019-10-01T12:33:18,,172
2019-09-29T10:44:14.030+03:00,2019-09-29T10:49:59.617+03:00,9/29/2019,ee.humanitarianresponse.info:RP0AFKfjbhJbfa8Q,9/25/2019,????,TYF,,YE18,YE1824,Azzuraibah - Public Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,,yes,yes,,140,140,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Wholesaler,7,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Fuel stations are closed and oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69508858,81d66f67-0ad7-4099-8023-9d3fa0310aaa,2019-09-29T08:17:47,,56
2019-09-30T14:51:47.472+03:00,2019-09-30T14:55:54.420+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/21/2019,Abdullah,SCI,,YE17,YE1724,Altoor,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical communication,1,1,0,1,0,,no,no,yes,yes,yes,yes,They do not provide fuel in this market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69633009,855c6342-e2f1-452b-b353-e3132174e2f1,2019-09-30T11:56:07,,137
2019-09-22T19:28:52.756+03:00,2019-09-22T19:34:40.473+03:00,9/22/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,9/22/2019,??? ?????? ???????,NFHD,,YE13,YE1309,Al-Mantab Grocery,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Vendor_did_not_answer,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,300,300,,,,yes,yes,,150,150,,,yes,yes,,110,110,,,yes,yes,,480,480,,,YE13,Wholesaler,,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,2200,2200,2,,,2,no,,,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,603,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes, Petrol is not available due to blockade of Yemen,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68789411,85c566cc-4892-499f-ade5-933c7a5eb654,2019-09-22T16:34:52,,8
2019-10-02T20:23:11.349+03:00,2019-10-02T20:27:39.836+03:00,10/2/2019,ee.humanitarianresponse.info:KO6sdEiXAE5z2jmI,9/25/2019,Muaath,SI,,YE18,YE1820,Al khokhah,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,420,420,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,,yes,yes,,130,130,,,yes,yes,,120,120,,,yes,yes,,450,450,,,YE24,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69934689,86ccf57e-0b1d-495a-aa5c-a0ce1f9dfd56,2019-10-02T17:35:38,,187
2019-09-28T11:56:41.130+03:00,2019-09-28T12:02:50.678+03:00,9/28/2019,ee.humanitarianresponse.info:dLEbM7BRDPRFgQ6V,9/26/2019,?????,TYF,,YE15,YE1508,Al Bairain,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,410,410,,,YE25,7,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,None,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE15,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69564571,88ca89b5-e334-464d-a85e-825c94b2bd30,2019-09-29T18:53:13,,102
2019-09-30T08:10:59.564+03:00,2019-09-30T08:17:48.121+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/24/2019,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69582985,8a4980e1-fa51-49e7-827d-a171e3502c72,2019-09-30T05:17:50,,117
2019-09-25T13:11:14.370+03:00,2019-09-25T13:21:36.504+03:00,9/25/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Eyman,SCI,,YE15,YE1521,Alnnashamah,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,He sells Petrol and Diesel  in barrels and does not have a station,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69119963,8ccfba23-3dd4-4e5c-a6ae-27e2611954de,2019-09-25T11:15:43,,36
2019-09-30T10:27:47.270+03:00,2019-09-30T12:57:46.594+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Abdullah,SCI,,YE17,YE1722,Alkhamees,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,yes,yes,,2000,2000,8,,,8,no,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,595,,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69614990,8d649fb1-0464-4378-92bf-72cb57be9ced,2019-09-30T09:57:57,,131
2019-10-01T09:56:28.180+03:00,2019-10-01T10:04:27.781+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,43732,Abdallah,SCI,,YE13,YE1307,Al-Tahrir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,YE18,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage,1,1,1,0,0,0,,road electrical water,1,1,1,0,0,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69726699,8d859a54-6a91-49ae-a2fb-d170bcabc391,2019-10-01T07:04:33,,157
2019-09-29T20:23:10.670+03:00,2019-09-29T20:24:54.681+03:00,9/29/2019,ee.humanitarianresponse.info:zDFEQuTx6XmRCjpn,9/29/2019,Akram,TYF,,YE11,YE1107,Addaleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69559655,8d96660a-cc01-4d36-a3d7-1bb8ac48d4e8,2019-09-29T17:25:36,,101
2019-09-30T08:31:13.636+03:00,2019-09-30T08:36:25.703+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/24/2019,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,70,70,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69584499,902a23ce-c3be-4268-a48e-60708f5e3eae,2019-09-30T05:36:28,,120
2019-10-01T12:18:36.450+03:00,2019-10-01T12:24:05.072+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1307,Alqa'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,597,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69741431,912f4064-81df-454b-8ac5-21e73ca830a2,2019-10-01T09:24:13,,1
2019-09-29T15:08:58.982+03:00,2019-09-29T15:11:59.076+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE17,YE1726,Alsooq Alqadeem,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69530144,06f1f217-3047-4a79-b445-75ba4f09796e,2019-09-29T12:12:02,,85
2019-09-29T15:30:05.012+03:00,2019-09-29T15:34:48.797+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,602,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69532780,928ef041-4784-4875-a5a4-42b802fc3a10,2019-09-29T12:34:52,,89
