X.U.FEFF.X.U.FEFF.start_,end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,password_incorrect_001,foodcare_info,nficare_info,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_002,password_incorrect_003,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,X_uuid,X_submission_time,X_validation_status,X_index,X,X.1
2019-10-28T14:21:49.828+03:00,2019-10-28T14:34:00.745+03:00,2019-10-28,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,2019-10-23,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,This market does not have exchange company,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72511995,0229e551-c0e7-4821-b05d-155ada48937b,2019-10-28T12:50:30,,100,,
2019-10-28T13:02:02.598+03:00,2019-10-29T08:02:55.780+03:00,2019-10-28,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,2019-10-22,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72733072,afbf7ad3-a324-4fc1-87f9-f068f06e5d8a,2019-10-30T06:27:34,,127,,
2019-10-30T09:27:14.384+03:00,2019-10-30T09:33:32.392+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-22,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,593,,yes,no,,,,,,,,,,,,,,,,,,,,,,this market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72734272,2b80c1d6-8f94-46f1-b3e0-03bd9e8be3c0,2019-10-30T06:39:55,,129,,
2019-10-30T09:33:44.504+03:00,2019-10-30T09:37:23.693+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-22,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,yes,no,,,,,This market does not have exchange company,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72734796,8a737b78-bed9-4b9c-a2cb-45f71ae90eeb,2019-10-30T06:44:27,,130,,
2019-10-30T09:39:27.755+03:00,2019-10-30T09:44:07.886+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-23,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not have water trucking and exchange company,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72735592,a86566b0-d523-4ad3-a218-2304ef7e8eb0,2019-10-30T06:49:58,,131,,
2019-10-30T09:44:09.543+03:00,2019-10-30T09:49:16.649+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-23,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72736501,1471447e-d187-4fdf-8a77-8a07a3c6d02c,2019-10-30T06:59:25,,132,,
2019-10-30T09:49:28.380+03:00,2019-10-30T09:58:21.877+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-23,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,596,,yes,no,,,,,,,,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73076764,b5cd4217-086f-4139-80c9-2f6d77796c62,2019-11-02T06:35:40,,187,,
2019-11-01T14:33:43.642+03:00,2019-11-02T07:41:48.906+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Yassin,SCI,,YE25,YE2508,Al-Milah,Rural,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,360,360,,,yes,yes,,390,390,,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,596,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73076765,1a4457f3-afb6-459c-b7ab-3547c9b644fe,2019-11-02T06:35:42,,188,,
2019-11-02T07:42:57.537+03:00,2019-11-02T07:54:30.431+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Yassin,SCI,,YE25,YE2508,Almilah,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,500,500,,,YE25,Do_not_know,1,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,1500,1500,3,,,10,yes,6000,12000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,596,,yes,no,,,,,,,,,,,,,,,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73076768,b232e3af-6b2e-48cb-94b9-ce22f8cc6589,2019-11-02T06:35:44,,189,,
2019-11-02T07:56:27.137+03:00,2019-11-02T08:15:58.192+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Yassin,SCI,,YE25,YE2508,Almilah,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,yes,,2000,2000,3,,,10,yes,7000,9000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,590,,yes,no,,,,,,,,,,,,,,,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73085309,5eaae627-d7c0-4d6d-b017-e36cc4d680b3,2019-11-02T09:19:27,,1,,
2019-11-02T12:11:09.683+03:00,2019-11-02T12:17:52.950+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-22,Mohammed,SCI,,YE25,YE2515,Alfauoosh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73087904,b91d0229-556a-4642-86af-dbf09711338b,2019-11-02T09:45:35,,2,,
2019-11-02T12:36:38.272+03:00,2019-11-02T12:47:36.740+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-22,Mohammed,SCI,,YE25,YE2515,Alfauoosh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,7,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,no,,,,,,,,,,,,,,,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73086457,56f5b235-c34e-4b96-abef-5b7f06406ccb,2019-11-02T09:35:33,,3,,
2019-11-02T12:18:19.958+03:00,2019-11-02T12:36:34.920+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-22,Mohammed,SCI,,YE25,YE2515,Alfauoosh,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE24,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73076770,d3f9da4f-391d-40f3-91d8-5cc37557fb58,2019-11-02T06:35:46,,190,,
2019-11-02T08:18:31.051+03:00,2019-11-02T08:44:32.416+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE24,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73076773,3e6d5c8a-d94d-4e74-bc4a-477269383f3d,2019-11-02T06:35:48,,191,,
2019-11-02T08:49:34.836+03:00,2019-11-02T09:36:32.744+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,5,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,2000,2000,2,,,10,yes,7000,9000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,590,,yes,no,,,,,,,,,,,,,,,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73077670,1d389df8-260c-431b-a278-8041187222ce,2019-11-02T06:48:55,,192,,
2019-11-02T09:36:36.176+03:00,2019-11-02T09:47:24.919+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73078092,d0355cc9-7155-49b9-9378-96881581f42d,2019-11-02T07:04:41,,193,,
2019-11-02T09:47:50.479+03:00,2019-11-02T10:02:22.261+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE24,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73083417,30f85e69-6c78-497a-b490-9e540618e6ee,2019-11-02T08:53:41,,194,,
2019-11-02T10:03:13.132+03:00,2019-11-02T11:55:06.987+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,7,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73084286,cb6aec6b-8e6e-4f6f-a199-4216e1d8090a,2019-11-02T09:02:44,,195,,
2019-11-02T11:55:10.295+03:00,2019-11-02T12:02:01.310+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-22,Mohammed,SCI,,YE25,YE2515,Alfauoosh,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE24,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73084777,bfce737c-ca81-4046-a879-c7f29041b251,2019-11-02T09:11:48,,196,,
2019-11-02T12:02:04.461+03:00,2019-11-02T12:11:06.847+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-22,Mohammed,SCI,,YE25,YE2515,Alfauoosh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,5,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73001816,ecd5bf76-c8ae-4700-b5f3-bd11c4606b24,2019-11-01T10:06:26,,182,,
2019-11-01T12:28:17.534+03:00,2019-11-01T12:56:53.223+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2912,Ba'ar Ayad,Rural,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73004432,db26813c-4c7d-429d-a381-d0f528d074b0,2019-11-01T10:40:40,,183,,
2019-11-01T13:00:30.451+03:00,2019-11-01T13:32:14.839+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,43763,Gamal,SCI,,YE29,YE2912,Ba'ar Ayad,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,,yes,yes,,150,150,,,yes,no,110,110,100,,,yes,yes,,600,600,,,YE23,Do_not_know,2,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,900,900,1,,,10,yes,4500,6500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,585,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,,,,,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73005750,07abae3e-2f90-4df3-aacb-8820107314ae,2019-11-01T10:58:04,,184,,
2019-11-01T13:35:41.157+03:00,2019-11-01T13:57:26.085+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2912,Ba'ar Ayad,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73008590,f1842f8f-dcda-417b-9e62-6cc5d1fd3f28,2019-11-01T11:20:48,,185,,
2019-11-01T13:57:28.753+03:00,2019-11-01T14:18:58.090+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2912,Ba'ar Ayad,Rural,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,5,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73010337,ebaa3390-376f-4209-92c0-bda03df961f1,2019-11-01T11:35:40,,186,,
