start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,__version__,_id,_uuid,_submission_time,_index
12/17/2018 14:17,12/17/2018 14:21,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Abdulaziz,SCI,NA,YE18,YE1807,Az Zaydiyah Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,240,120,120,yes,yes,70,130,NA,130,yes,no,110,110,100,100,yes,yes,NA,400,NA,400,YE18,Wholesaler,3,Liquidity_shortage Insecurity_and_instability,0,1,0,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43719546,d1e211b0-7e40-4fc7-b888-ae905939a04f,12/17/2018 14:15,227
12/17/2018 14:21,12/17/2018 14:23,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Abdulaziz,SCI,NA,YE18,YE1807,Az Zaydiyah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,435,NA,435,YE18,7,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43719737,df2fa999-bf01-4b68-8bd7-e248bb980149,12/17/2018 14:16,228
12/17/2018 14:23,12/17/2018 14:25,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Abdulaziz,SCI,NA,YE18,YE1807,Az Zaydiyah Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,250,125,125,yes,yes,70,130,NA,130,yes,no,110,100,90.90909091,90.90909091,yes,yes,NA,500,NA,500,YE18,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43719926,ed4ffffc-8fd5-4eab-9b1f-686a21e5eb91,12/17/2018 14:19,229
12/17/2018 14:41,12/17/2018 14:43,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/16/2018,Naif,SCI,NA,YE18,YE1807,Bajil Central Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43722202,7cab5845-ebe9-47d8-8eab-993cba67dc2e,12/17/2018 14:37,239
12/17/2018 14:25,12/17/2018 14:27,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43720098,26ad4460-507f-429d-8916-baa2858eaa85,12/17/2018 14:21,230
12/17/2018 14:27,12/17/2018 14:30,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,150,75,75,yes,yes,70,150,NA,150,yes,no,110,140,127.2727273,127.2727273,yes,yes,NA,500,NA,500,YE18,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43720553,6277b401-ae42-4d8f-a317-54b800ee0216,12/17/2018 14:23,232
12/17/2018 14:30,12/17/2018 14:31,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,500,2,NA,30,yes,4000,8000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43720795,89147baf-6939-4666-a11f-d61b795199c6,12/17/2018 14:25,233
12/17/2018 14:31,12/17/2018 14:33,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43720977,bebb0760-c1a5-46bd-888c-46213dd57136,12/17/2018 14:26,234
12/17/2018 14:33,12/17/2018 14:35,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/15/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,240,120,120,yes,yes,70,130,NA,130,yes,no,110,130,118.1818182,118.1818182,yes,yes,NA,500,NA,500,YE18,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43721285,700016f2-8a2e-4eae-9efa-7a651c81cf92,12/17/2018 14:29,235
12/17/2018 14:35,12/17/2018 14:37,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/16/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,475,NA,475,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43721586,4998898b-b288-4be6-9535-dba7e0b2e427,12/17/2018 14:31,236
12/17/2018 14:37,12/17/2018 14:39,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/16/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,100,50,50,yes,yes,70,130,NA,130,yes,no,110,140,127.2727273,127.2727273,yes,yes,NA,400,NA,400,YE18,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43721887,a8aeb566-5b07-46bd-8389-8fe45bc7b632,12/17/2018 14:33,237
12/17/2018 14:39,12/17/2018 14:41,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/16/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,500,2,NA,30,yes,4000,8000,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43722078,befb4506-4589-4aa5-ae26-183a75a41c95,12/17/2018 14:35,238
12/17/2018 14:43,12/17/2018 14:45,12/17/2018,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,12/16/2018,Naif,SCI,NA,YE18,YE1810,Bajil Central Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,no,20,120,60,60,yes,yes,70,130,NA,130,yes,no,110,130,118.1818182,118.1818182,yes,yes,NA,500,NA,500,YE18,Wholesaler,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43722384,58251e30-dfdb-4a3a-91ef-7df44a565b43,12/17/2018 14:39,240
12/12/2018 9:10,12/12/2018 10:44,12/12/2018,ee.humanitarianresponse.info:1Woq1ozJuC9TfhjJ,12/11/2018,Abdulsalam,SI,NA,YE18,YE1820,AlKawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,360,NA,360,yes,yes,NA,360,NA,360,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,80,NA,80,yes,yes,75,130,NA,130,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE24,Wholesaler,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1333,2,NA,3,yes,NA,500,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43308913,248cf880-e5e1-4abb-ba4d-0fd034a98d87,12/12/2018 10:44,22
12/12/2018 7:52,12/12/2018 8:26,12/12/2018,ee.humanitarianresponse.info:1Woq1ozJuC9TfhjJ,12/11/2018,Mohammed,SI,NA,YE18,YE1820,AlKhawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,360,NA,360,yes,yes,NA,360,NA,360,YE24,20,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,no,NA,NA,NA,NA,NA,yes,yes,75,120,NA,120,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,YE24,Wholesaler,4,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43296768,7bbb0484-1373-4398-a14a-bda2990535a1,12/12/2018 8:26,16
12/12/2018 7:52,12/12/2018 8:22,12/12/2018,ee.humanitarianresponse.info:1Woq1ozJuC9TfhjJ,12/11/2018,Mohammed,SI,NA,YE18,YE1820,AlKhawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,360,NA,360,yes,yes,NA,360,NA,360,YE24,20,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,no,NA,NA,NA,NA,NA,yes,yes,75,120,NA,120,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,YE24,Wholesaler,4,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43296870,7bbb0484-1373-4398-a14a-bda2990535a1,12/12/2018 8:28,17
12/12/2018 8:26,12/12/2018 9:10,12/12/2018,ee.humanitarianresponse.info:1Woq1ozJuC9TfhjJ,12/11/2018,Abdulsalam,SI,NA,YE18,YE1820,Alkhawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,360,NA,360,yes,yes,NA,360,NA,360,YE19,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,80,NA,80,yes,yes,75,100,NA,100,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,YE18,Wholesaler,7,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2000,2,NA,9,yes,NA,500,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43300097,3d679c35-d63e-497c-887c-4d2891bd69d2,12/12/2018 9:10,18
12/12/2018 10:44,12/12/2018 11:34,12/12/2018,ee.humanitarianresponse.info:1Woq1ozJuC9TfhjJ,12/11/2018,Mohammed,SI,NA,YE18,YE1820,AlKhawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,340,NA,340,no,NA,NA,NA,NA,NA,YE24,10,No_constraints,0,0,0,0,0,0,0,0,0,1,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,15,2100,105,105,no,NA,NA,NA,NA,NA,yes,no,5400,8300,122.962963,122.962963,yes,no,4800,4800,100,100,yes,no,240,7500,312.5,312.5,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2000,2,NA,5,yes,NA,500,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,450,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43316183,a42d5dd5-88ea-40ce-aa7d-d405f7200db9,12/12/2018 11:34,23
12/16/2018 16:44,12/16/2018 17:23,12/16/2018,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,12/16/2018,Mohamed Abdo Mahdi,TYF,NA,YE18,YE1824,Al Madan,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,430,NA,430,yes,yes,NA,410,NA,410,YE18,NA,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,no,NA,NA,NA,NA,NA,yes,yes,90,130,NA,130,yes,no,110,140,127.2727273,127.2727273,yes,yes,NA,400,NA,400,YE18,Vendor,NA,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43645553,deaa8f2b-2c40-4f43-9515-b217dffa1ee0,12/16/2018 17:23,117
12/16/2018 16:18,12/16/2018 16:27,12/16/2018,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,12/15/2018,Mohamed Abdo Mahadi,TYF,NA,YE18,YE1824,Al Muqar,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,430,NA,430,yes,yes,NA,420,NA,420,YE18,NA,No_constraints,0,0,0,0,0,0,0,0,0,1,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,90,130,NA,130,yes,yes,NA,120,NA,120,yes,no,NA,350,350,350,YE18,Vendor,NA,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,490,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43643815,0640b914-abb8-451f-a33b-ee6d4a46d369,12/16/2018 16:29,113
12/16/2018 16:29,12/16/2018 16:34,12/16/2018,ee.humanitarianresponse.info:paoaDjr0CVTeiwJk,12/15/2018,Mohamed Abdo Mahadi,TYF,NA,YE18,YE1824,Al Muqar,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,90,120,NA,120,yes,no,110,120,109.0909091,109.0909091,yes,no,NA,350,350,350,YE18,Vendor,NA,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,490,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43643882,efc381f6-c123-4cb9-aa29-3ce3be028d8f,12/16/2018 16:34,114
